Price,Close,High,Low,Open,Volume
Ticker,WMT,WMT,WMT,WMT,WMT
Datetime,,,,,
2025-02-18 16:30:00+00:00,102.6449966430664,103.0199966430664,102.5634994506836,102.83999633789062,1532744
2025-02-18 17:30:00+00:00,103.13500213623047,103.13999938964844,102.51000213623047,102.6500015258789,1322889
2025-02-18 18:30:00+00:00,103.16000366210938,103.30999755859375,102.88999938964844,103.12999725341797,1291945
2025-02-18 19:30:00+00:00,103.3499984741211,103.41999816894531,103.11499786376953,103.1675033569336,1330202
2025-02-18 20:30:00+00:00,103.79000091552734,103.80000305175781,103.34500122070312,103.34500122070312,1791649
2025-02-19 14:30:00+00:00,103.86840057373047,104.12660217285156,102.55000305175781,103.8499984741211,3134268
2025-02-19 15:30:00+00:00,103.91500091552734,104.04000091552734,103.5999984741211,103.87000274658203,1932114
2025-02-19 16:30:00+00:00,103.69999694824219,104.19999694824219,103.69999694824219,103.91000366210938,1776298
2025-02-19 17:30:00+00:00,103.63500213623047,103.91000366210938,103.55049896240234,103.70500183105469,1525521
2025-02-19 18:30:00+00:00,103.875,103.93000030517578,103.55999755859375,103.63500213623047,1693905
2025-02-19 19:30:00+00:00,104.0250015258789,104.12999725341797,103.76000213623047,103.875,2627646
2025-02-19 20:30:00+00:00,103.98999786376953,104.18000030517578,103.4800033569336,104.02999877929688,3121398
2025-02-20 14:30:00+00:00,97.62999725341797,100.12000274658203,96.68080139160156,98.77999877929688,26162577
2025-02-20 15:30:00+00:00,97.55999755859375,98.31999969482422,96.9000015258789,97.62999725341797,6192176
2025-02-20 16:30:00+00:00,97.07499694824219,97.77999877929688,97.01000213623047,97.5531997680664,3475406
2025-02-20 17:30:00+00:00,97.33509826660156,97.52999877929688,96.9800033569336,97.07499694824219,3006616
2025-02-20 18:30:00+00:00,97.3145980834961,97.51000213623047,97.01000213623047,97.33000183105469,3032265
2025-02-20 19:30:00+00:00,97.94999694824219,98.05000305175781,97.22000122070312,97.318603515625,4268506
2025-02-20 20:30:00+00:00,97.22000122070312,97.93840026855469,96.91999816894531,97.93000030517578,5392553
2025-02-21 14:30:00+00:00,95.5999984741211,96.8499984741211,95.12000274658203,96.52999877929688,8605416
2025-02-21 15:30:00+00:00,95.40499877929688,95.93000030517578,95.3949966430664,95.62000274658203,3878189
2025-02-21 16:30:00+00:00,94.66000366210938,95.56500244140625,94.33000183105469,95.40149688720703,6771402
2025-02-21 17:30:00+00:00,94.3550033569336,94.68499755859375,94.18000030517578,94.66500091552734,2256933
2025-02-21 18:30:00+00:00,94.55999755859375,94.83999633789062,94.11499786376953,94.3550033569336,3028278
2025-02-21 19:30:00+00:00,94.80999755859375,95.04000091552734,94.41999816894531,94.56999969482422,2689927
2025-02-21 20:30:00+00:00,94.78500366210938,95.02100372314453,94.5,94.81500244140625,3897143
2025-02-24 14:30:00+00:00,92.79000091552734,94.48999786376953,92.61000061035156,94.18000030517578,7045937
2025-02-24 15:30:00+00:00,92.9800033569336,93.0552978515625,92.12000274658203,92.77999877929688,4105771
2025-02-24 16:30:00+00:00,93.9749984741211,94.05000305175781,92.91500091552734,92.9800033569336,5066472
2025-02-24 17:30:00+00:00,94.42500305175781,94.48970031738281,93.81999969482422,93.97000122070312,2133548
2025-02-24 18:30:00+00:00,94.1449966430664,94.63999938964844,93.95999908447266,94.42500305175781,2051656
2025-02-24 19:30:00+00:00,94.27739715576172,94.27739715576172,93.7300033569336,94.14990234375,1647551
2025-02-24 20:30:00+00:00,93.69999694824219,94.30000305175781,93.58999633789062,94.27999877929688,2414198
2025-02-25 14:30:00+00:00,95.9749984741211,96.37909698486328,94.23999786376953,94.3499984741211,6618866
2025-02-25 15:30:00+00:00,96.69000244140625,96.94000244140625,95.93890380859375,95.98500061035156,4454195
2025-02-25 16:30:00+00:00,96.97000122070312,97.1500015258789,96.30999755859375,96.69000244140625,3343546
2025-02-25 17:30:00+00:00,97.1500015258789,97.48999786376953,96.83999633789062,96.95999908447266,2693383
2025-02-25 18:30:00+00:00,96.93499755859375,97.33000183105469,96.87999725341797,97.15499877929688,2099611
2025-02-25 19:30:00+00:00,97.28500366210938,97.45500183105469,96.93000030517578,96.94499969482422,2484359
2025-02-25 20:30:00+00:00,97.72000122070312,97.91000366210938,97.0906982421875,97.28500366210938,4107604
2025-02-26 14:30:00+00:00,97.87999725341797,98.7249984741211,97.30000305175781,97.69999694824219,4949811
2025-02-26 15:30:00+00:00,97.62000274658203,98.0,97.51000213623047,97.875,2125976
2025-02-26 16:30:00+00:00,97.15499877929688,97.79000091552734,97.11000061035156,97.625,1809999
2025-02-26 17:30:00+00:00,96.75,97.27999877929688,96.55999755859375,97.15129852294922,1879784
2025-02-26 18:30:00+00:00,96.38500213623047,96.73999786376953,96.16000366210938,96.73999786376953,1935592
2025-02-26 19:30:00+00:00,96.55000305175781,96.73999786376953,96.3499984741211,96.38500213623047,1607049
2025-02-26 20:30:00+00:00,96.20999908447266,96.74500274658203,96.06999969482422,96.55500030517578,2369396
2025-02-27 14:30:00+00:00,97.40499877929688,97.4800033569336,95.80919647216797,95.9000015258789,3595910
2025-02-27 15:30:00+00:00,97.5916976928711,98.03990173339844,97.25,97.4000015258789,2516925
2025-02-27 16:30:00+00:00,97.58499908447266,97.76000213623047,97.13999938964844,97.59500122070312,1237921
2025-02-27 17:30:00+00:00,97.56999969482422,97.67500305175781,97.375,97.58000183105469,1116054
2025-02-27 18:30:00+00:00,97.25499725341797,97.69999694824219,97.25,97.57499694824219,1024576
2025-02-27 19:30:00+00:00,96.92500305175781,97.26000213623047,96.81999969482422,97.25,1947710
2025-02-27 20:30:00+00:00,96.83000183105469,97.19000244140625,96.7300033569336,96.93000030517578,1954967
2025-02-28 14:30:00+00:00,97.63500213623047,98.23999786376953,97.46499633789062,97.79000091552734,3653463
2025-02-28 15:30:00+00:00,97.18000030517578,97.9000015258789,97.16999816894531,97.63500213623047,1379666
2025-02-28 16:30:00+00:00,97.5999984741211,97.79000091552734,97.16999816894531,97.18000030517578,1100087
2025-02-28 17:30:00+00:00,97.63999938964844,97.65499877929688,97.2300033569336,97.59500122070312,1169549
2025-02-28 18:30:00+00:00,97.9000015258789,97.99500274658203,97.6050033569336,97.63500213623047,1980450
2025-02-28 19:30:00+00:00,97.98829650878906,98.06999969482422,97.80999755859375,97.88999938964844,2103330
2025-02-28 20:30:00+00:00,98.61499786376953,98.86000061035156,97.95999908447266,97.98500061035156,4217851
2025-03-03 14:30:00+00:00,98.90499877929688,99.48999786376953,97.94149780273438,97.9800033569336,3896209
2025-03-03 15:30:00+00:00,98.15499877929688,98.91000366210938,98.04000091552734,98.90499877929688,1843479
2025-03-03 16:30:00+00:00,98.125,98.21499633789062,97.79000091552734,98.15499877929688,1406400
2025-03-03 17:30:00+00:00,97.8499984741211,98.37999725341797,97.83499908447266,98.12999725341797,1400116
2025-03-03 18:30:00+00:00,97.62000274658203,98.17500305175781,97.59500122070312,97.83999633789062,1658541
2025-03-03 19:30:00+00:00,97.08709716796875,97.92500305175781,96.87999725341797,97.62000274658203,2184536
2025-03-03 20:30:00+00:00,97.625,97.62999725341797,96.82499694824219,97.09500122070312,2385310
2025-03-04 14:30:00+00:00,95.80999755859375,97.05000305175781,95.30000305175781,95.76000213623047,5402857
2025-03-04 15:30:00+00:00,95.20999908447266,96.04000091552734,95.12999725341797,95.80000305175781,3150502
2025-03-04 16:30:00+00:00,95.37000274658203,95.52999877929688,95.12000274658203,95.20999908447266,2104596
2025-03-04 17:30:00+00:00,95.93499755859375,96.01000213623047,95.15010070800781,95.36000061035156,1684299
2025-03-04 18:30:00+00:00,96.0270004272461,96.28949737548828,95.80000305175781,95.93499755859375,1601089
2025-03-04 19:30:00+00:00,95.93000030517578,96.18000030517578,95.88680267333984,96.02999877929688,2204234
2025-03-04 20:30:00+00:00,94.97000122070312,95.93000030517578,94.45999908447266,95.91000366210938,4261557
2025-03-05 14:30:00+00:00,95.38999938964844,95.97820281982422,94.75,94.97000122070312,2938953
2025-03-05 15:30:00+00:00,95.54000091552734,95.7300033569336,95.29000091552734,95.38999938964844,1544578
2025-03-05 16:30:00+00:00,95.83499908447266,95.83499908447266,95.28500366210938,95.54000091552734,1437113
2025-03-05 17:30:00+00:00,95.58999633789062,96.0,95.30500030517578,95.83499908447266,1512374
2025-03-05 18:30:00+00:00,95.79499816894531,95.98999786376953,95.37999725341797,95.58999633789062,1516379
2025-03-05 19:30:00+00:00,96.32499694824219,96.38999938964844,95.7614974975586,95.80000305175781,1755921
2025-03-05 20:30:00+00:00,95.9800033569336,96.34500122070312,95.9000015258789,96.32499694824219,3599347
2025-03-06 14:30:00+00:00,95.26000213623047,95.79000091552734,94.5719985961914,94.80000305175781,3286356
2025-03-06 15:30:00+00:00,95.93990325927734,96.19000244140625,95.19000244140625,95.25,1813159
2025-03-06 16:30:00+00:00,95.30000305175781,96.11000061035156,94.98999786376953,95.93000030517578,1839868
2025-03-06 17:30:00+00:00,95.19000244140625,95.69999694824219,95.17500305175781,95.30000305175781,1626170
2025-03-06 18:30:00+00:00,94.9749984741211,95.4000015258789,94.86000061035156,95.18499755859375,1973925
2025-03-06 19:30:00+00:00,94.7249984741211,95.18000030517578,94.41999816894531,94.9749984741211,2753120
2025-03-06 20:30:00+00:00,94.62000274658203,94.89230346679688,94.5199966430664,94.7249984741211,3433044
2025-03-07 14:30:00+00:00,92.54000091552734,93.94999694824219,91.77999877929688,93.94000244140625,5894921
2025-03-07 15:30:00+00:00,92.03500366210938,92.95500183105469,91.8499984741211,92.52999877929688,3661562
2025-03-07 16:30:00+00:00,90.93000030517578,92.0999984741211,90.77999877929688,92.04499816894531,3691484
2025-03-07 17:30:00+00:00,91.70500183105469,92.08999633789062,90.76000213623047,90.91999816894531,3170985
2025-03-07 18:30:00+00:00,92.5250015258789,92.80000305175781,91.65499877929688,91.70500183105469,3076250
2025-03-07 19:30:00+00:00,91.7699966430664,92.62000274658203,91.69000244140625,92.52999877929688,3408467
2025-03-07 20:30:00+00:00,91.66000366210938,92.0,91.52999877929688,91.76499938964844,5256569
2025-03-10 13:30:00+00:00,88.2300033569336,90.2300033569336,87.83000183105469,89.76000213623047,7530286
2025-03-10 14:30:00+00:00,88.41999816894531,88.77999877929688,87.55000305175781,88.2300033569336,4816323
2025-03-10 15:30:00+00:00,88.13999938964844,88.87999725341797,87.9000015258789,88.41999816894531,3338163
2025-03-10 16:30:00+00:00,87.83499908447266,88.56999969482422,87.62999725341797,88.1500015258789,2921571
2025-03-10 17:30:00+00:00,87.7249984741211,87.9000015258789,87.29000091552734,87.83999633789062,3821218
2025-03-10 18:30:00+00:00,87.54499816894531,87.79499816894531,86.61000061035156,87.7300033569336,4013486
2025-03-10 19:30:00+00:00,87.81999969482422,87.90750122070312,87.38999938964844,87.54499816894531,4207387
2025-03-11 13:30:00+00:00,88.27439880371094,88.88999938964844,87.13999938964844,87.29000091552734,5916842
2025-03-11 14:30:00+00:00,88.86000061035156,88.98999786376953,88.19999694824219,88.2699966430664,3335148
2025-03-11 15:30:00+00:00,88.33000183105469,89.34500122070312,88.18000030517578,88.87999725341797,2410317
2025-03-11 16:30:00+00:00,87.93319702148438,88.43000030517578,87.88999938964844,88.33999633789062,1693764
2025-03-11 17:30:00+00:00,87.86000061035156,88.05500030517578,87.63999938964844,87.93000030517578,2739052
2025-03-11 18:30:00+00:00,87.43000030517578,87.98500061035156,87.40499877929688,87.87000274658203,3912827
2025-03-11 19:30:00+00:00,87.41999816894531,87.80000305175781,87.3499984741211,87.43499755859375,4462082
2025-03-12 13:30:00+00:00,87.55000305175781,89.0999984741211,87.44000244140625,87.87999725341797,4760929
2025-03-12 14:30:00+00:00,85.78500366210938,87.56999969482422,85.44000244140625,87.55000305175781,4398464
2025-03-12 15:30:00+00:00,85.91000366210938,86.11250305175781,85.26000213623047,85.79000091552734,3586415
2025-03-12 16:30:00+00:00,86.08499908447266,86.18000030517578,85.5999984741211,85.91010284423828,3180068
2025-03-12 17:30:00+00:00,85.55999755859375,86.27999877929688,85.5199966430664,86.08499908447266,2874588
2025-03-12 18:30:00+00:00,85.13300323486328,85.70999908447266,84.94000244140625,85.55500030517578,4969045
2025-03-12 19:30:00+00:00,85.16999816894531,85.29620361328125,84.87999725341797,85.13710021972656,4946596
2025-03-13 13:30:00+00:00,85.12950134277344,85.44999694824219,83.9000015258789,84.94000244140625,7716773
2025-03-13 14:30:00+00:00,83.9800033569336,85.23999786376953,83.93499755859375,85.12000274658203,3124810
2025-03-13 15:30:00+00:00,84.37000274658203,84.63999938964844,83.87999725341797,83.97000122070312,3418821
2025-03-13 16:30:00+00:00,84.28500366210938,84.75,84.13999938964844,84.37000274658203,2704409
2025-03-13 17:30:00+00:00,84.61502838134766,84.6500015258789,83.9000015258789,84.27999877929688,2485993
2025-03-13 18:30:00+00:00,84.38500213623047,84.87999725341797,84.3499984741211,84.62200164794922,2243712
2025-03-13 19:30:00+00:00,84.48999786376953,84.55500030517578,83.95999908447266,84.38999938964844,3281220
2025-03-14 13:30:00+00:00,84.30500030517578,85.0199966430664,84.05999755859375,84.95999908447266,4252786
2025-03-14 14:30:00+00:00,85.125,85.23999786376953,84.30999755859375,84.30999755859375,3241159
2025-03-14 15:30:00+00:00,84.94499969482422,85.37000274658203,84.88999938964844,85.12000274658203,2592549
2025-03-14 16:30:00+00:00,85.12000274658203,85.22000122070312,84.90499877929688,84.94000244140625,1953235
2025-03-14 17:30:00+00:00,85.01000213623047,85.26000213623047,84.99500274658203,85.125,2142409
2025-03-14 18:30:00+00:00,85.01000213623047,85.20500183105469,84.91999816894531,85.0199966430664,3854063
2025-03-14 19:30:00+00:00,85.31999969482422,85.33000183105469,84.91999816894531,85.0199966430664,8470669
2025-03-17 13:30:00+00:00,87.08999633789062,87.44999694824219,84.9800033569336,85.12999725341797,5135501
2025-03-17 14:30:00+00:00,87.61000061035156,87.77999877929688,86.95320129394531,87.09500122070312,3335259
2025-03-17 15:30:00+00:00,87.30000305175781,87.69999694824219,87.04000091552734,87.60369873046875,2499910
2025-03-17 16:30:00+00:00,87.28990173339844,87.44999694824219,87.13999938964844,87.30999755859375,2069199
2025-03-17 17:30:00+00:00,87.88999938964844,87.98500061035156,87.2300033569336,87.27999877929688,2172293
2025-03-17 18:30:00+00:00,87.8019027709961,87.94999694824219,87.70999908447266,87.88999938964844,2194433
2025-03-17 19:30:00+00:00,87.4800033569336,87.93000030517578,87.44999694824219,87.80000305175781,3908654
2025-03-18 13:30:00+00:00,86.25,87.67500305175781,85.91000366210938,87.44000244140625,3251275
2025-03-18 14:30:00+00:00,85.91000366210938,86.65499877929688,85.88999938964844,86.25499725341797,2122922
2025-03-18 15:30:00+00:00,86.0199966430664,86.03700256347656,85.54000091552734,85.9000015258789,1738096
2025-03-18 16:30:00+00:00,85.87000274658203,86.06999969482422,85.68000030517578,86.04000091552734,1332212
2025-03-18 17:30:00+00:00,85.88500213623047,86.03500366210938,85.79000091552734,85.86100006103516,1236651
2025-03-18 18:30:00+00:00,85.96499633789062,85.98999786376953,85.7699966430664,85.88500213623047,1423996
2025-03-18 19:30:00+00:00,85.61000061035156,85.99500274658203,85.5,85.97000122070312,2066757
2025-03-19 13:30:00+00:00,86.27999877929688,86.52999877929688,85.68000030517578,85.94999694824219,2578759
2025-03-19 14:30:00+00:00,85.9749984741211,86.29499816894531,85.8499984741211,86.27999877929688,1728129
2025-03-19 15:30:00+00:00,86.15560150146484,86.32980346679688,85.92870330810547,85.97000122070312,1069610
2025-03-19 16:30:00+00:00,85.93000030517578,86.16000366210938,85.83999633789062,86.1500015258789,1137121
2025-03-19 17:30:00+00:00,85.91000366210938,86.12000274658203,85.62000274658203,85.91999816894531,2268792
2025-03-19 18:30:00+00:00,86.44999694824219,86.78500366210938,85.9000015258789,85.90499877929688,2318735
2025-03-19 19:30:00+00:00,86.33000183105469,86.63099670410156,86.19499969482422,86.44000244140625,2225550
2025-03-20 13:30:00+00:00,86.76000213623047,86.83000183105469,85.51499938964844,85.80999755859375,3011399
2025-03-20 14:30:00+00:00,86.5199966430664,87.08000183105469,86.48999786376953,86.75499725341797,1873172
2025-03-20 15:30:00+00:00,86.19999694824219,86.7699966430664,86.16999816894531,86.5199966430664,1697036
2025-03-20 16:30:00+00:00,85.76100158691406,86.2699966430664,85.74500274658203,86.20999908447266,1258333
2025-03-20 17:30:00+00:00,85.97149658203125,86.29000091552734,85.75499725341797,85.76000213623047,1442901
2025-03-20 18:30:00+00:00,85.8949966430664,86.0884017944336,85.8499984741211,85.9749984741211,1836912
2025-03-20 19:30:00+00:00,85.83000183105469,86.23999786376953,85.7300033569336,85.8949966430664,2240956
2025-03-21 13:30:00+00:00,85.7699966430664,86.02999877929688,84.77999877929688,85.27999877929688,6103133
2025-03-21 14:30:00+00:00,85.78500366210938,86.20999908447266,85.63999938964844,85.76000213623047,2335174
2025-03-21 15:30:00+00:00,85.83499908447266,86.0199966430664,85.55500030517578,85.77999877929688,1671964
2025-03-21 16:30:00+00:00,85.80999755859375,85.94999694824219,85.55999755859375,85.83999633789062,1315318
2025-03-21 17:30:00+00:00,85.875,86.1500015258789,85.71499633789062,85.80999755859375,1066010
2025-03-21 18:30:00+00:00,86.0989990234375,86.2300033569336,85.875,85.875,1589735
2025-03-21 19:30:00+00:00,85.93499755859375,86.16500091552734,85.8499984741211,86.09500122070312,2571869
2025-03-24 13:30:00+00:00,86.65499877929688,87.32879638671875,86.3499984741211,86.47000122070312,3351080
2025-03-24 14:30:00+00:00,87.09500122070312,87.15499877929688,86.65499877929688,86.65499877929688,1734970
2025-03-24 15:30:00+00:00,86.98500061035156,87.12989807128906,86.87999725341797,87.0999984741211,1494235
2025-03-24 16:30:00+00:00,86.95500183105469,87.0999984741211,86.79000091552734,86.98500061035156,979357
2025-03-24 17:30:00+00:00,86.9800033569336,87.02999877929688,86.81999969482422,86.95999908447266,1571248
2025-03-24 18:30:00+00:00,87.19499969482422,87.38500213623047,86.95999908447266,86.98999786376953,1676694
2025-03-24 19:30:00+00:00,87.44999694824219,87.6500015258789,87.1500015258789,87.19000244140625,1895698
2025-03-25 13:30:00+00:00,85.83000183105469,87.30500030517578,85.5199966430664,86.76000213623047,7488667
2025-03-25 14:30:00+00:00,85.73999786376953,85.88999938964844,85.58999633789062,85.83499908447266,2183115
2025-03-25 15:30:00+00:00,85.00499725341797,85.74980163574219,84.94999694824219,85.73999786376953,2773567
2025-03-25 16:30:00+00:00,85.05130004882812,85.2699966430664,84.87000274658203,85.00499725341797,2482541
2025-03-25 17:30:00+00:00,84.98999786376953,85.26000213623047,84.94000244140625,85.05280303955078,2005885
2025-03-25 18:30:00+00:00,84.86499786376953,85.1500015258789,84.76000213623047,84.99500274658203,3107089
2025-03-25 19:30:00+00:00,84.76000213623047,84.9000015258789,84.62000274658203,84.86499786376953,3398718
2025-03-26 13:30:00+00:00,85.04000091552734,85.37999725341797,84.5999984741211,85.19000244140625,6531238
2025-03-26 14:30:00+00:00,85.09500122070312,85.55999755859375,84.98999786376953,85.04000091552734,2304218
2025-03-26 15:30:00+00:00,84.80000305175781,85.19999694824219,84.66999816894531,85.0999984741211,1962271
2025-03-26 16:30:00+00:00,84.8281021118164,84.93499755859375,84.73999786376953,84.80500030517578,1732736
2025-03-26 17:30:00+00:00,84.78500366210938,85.02999877929688,84.66999816894531,84.81999969482422,1529371
2025-03-26 18:30:00+00:00,84.7249984741211,84.86000061035156,84.56999969482422,84.79000091552734,3140780
2025-03-26 19:30:00+00:00,85.16999816894531,85.20999908447266,84.70500183105469,84.7300033569336,3692810
2025-03-27 13:30:00+00:00,85.9749984741211,86.11000061035156,84.7750015258789,84.7750015258789,3377346
2025-03-27 14:30:00+00:00,85.4472427368164,86.0,85.43499755859375,85.9800033569336,2265910
2025-03-27 15:30:00+00:00,85.70999908447266,85.77999877929688,85.41690063476562,85.44999694824219,1415079
2025-03-27 16:30:00+00:00,85.70999908447266,85.80000305175781,85.33999633789062,85.72000122070312,1351224
2025-03-27 17:30:00+00:00,85.9738998413086,86.06999969482422,85.66999816894531,85.70999908447266,1408017
2025-03-27 18:30:00+00:00,85.98300170898438,86.11000061035156,85.84089660644531,85.97000122070312,1813053
2025-03-27 19:30:00+00:00,85.61000061035156,86.05000305175781,85.56999969482422,85.9800033569336,1788234
2025-03-28 13:30:00+00:00,84.94000244140625,85.83000183105469,84.86000061035156,85.43000030517578,3207321
2025-03-28 14:30:00+00:00,85.0999984741211,85.16999816894531,84.7302017211914,84.94999694824219,1449555
2025-03-28 15:30:00+00:00,85.01000213623047,85.44000244140625,85.01000213623047,85.0999984741211,1308737
2025-03-28 16:30:00+00:00,84.86000061035156,85.18000030517578,84.81999969482422,85.0083999633789,1139444
2025-03-28 17:30:00+00:00,84.92949676513672,85.11000061035156,84.80999755859375,84.86000061035156,1316474
2025-03-28 18:30:00+00:00,85.08000183105469,85.16000366210938,84.69999694824219,84.93499755859375,1789223
2025-03-28 19:30:00+00:00,85.11000061035156,85.37999725341797,84.98999786376953,85.07499694824219,2135495
2025-03-31 13:30:00+00:00,86.41500091552734,86.62999725341797,84.37000274658203,84.76000213623047,5430716
2025-03-31 14:30:00+00:00,86.3499984741211,86.7249984741211,86.2699966430664,86.41999816894531,2819033
2025-03-31 15:30:00+00:00,86.6449966430664,86.7300033569336,86.29000091552734,86.3499984741211,1964505
2025-03-31 16:30:00+00:00,86.80000305175781,86.87999725341797,86.62439727783203,86.6449966430664,1732993
2025-03-31 17:30:00+00:00,87.16500091552734,87.25,86.63999938964844,86.80000305175781,1722631
2025-03-31 18:30:00+00:00,87.61000061035156,87.83999633789062,87.03500366210938,87.16500091552734,3262771
2025-03-31 19:30:00+00:00,87.83999633789062,88.19999694824219,87.55500030517578,87.5999984741211,4694938
2025-04-01 13:30:00+00:00,88.30000305175781,89.11000061035156,87.37000274658203,87.53500366210938,5377851
2025-04-01 14:30:00+00:00,88.94999694824219,89.06500244140625,88.2699966430664,88.30000305175781,2716019
2025-04-01 15:30:00+00:00,88.82499694824219,89.03500366210938,88.60800170898438,88.94999694824219,1898808
2025-04-01 16:30:00+00:00,88.56500244140625,89.06999969482422,88.55999755859375,88.83000183105469,1921723
2025-04-01 17:30:00+00:00,88.60559844970703,88.83999633789062,88.52999877929688,88.55999755859375,1706028
2025-04-01 18:30:00+00:00,88.5999984741211,88.81999969482422,88.37999725341797,88.61000061035156,2068629
2025-04-01 19:30:00+00:00,88.80999755859375,88.94999694824219,88.55999755859375,88.58999633789062,2718594
2025-04-02 13:30:00+00:00,89.46499633789062,89.4800033569336,88.11750030517578,88.19999694824219,3535444
2025-04-02 14:30:00+00:00,89.80000305175781,90.13999938964844,89.41999816894531,89.47000122070312,3270652
2025-04-02 15:30:00+00:00,89.37999725341797,89.87999725341797,89.19999694824219,89.79000091552734,1629352
2025-04-02 16:30:00+00:00,89.83000183105469,90.1449966430664,89.33000183105469,89.375,1563915
2025-04-02 17:30:00+00:00,89.41500091552734,89.875,89.40010070800781,89.8302001953125,1475339
2025-04-02 18:30:00+00:00,89.55500030517578,89.7300033569336,89.33999633789062,89.41000366210938,1702146
2025-04-02 19:30:00+00:00,89.73500061035156,89.98999786376953,89.5,89.55000305175781,2216048
2025-04-03 13:30:00+00:00,89.23500061035156,89.87999725341797,86.27999877929688,86.27999877929688,10385086
2025-04-03 14:30:00+00:00,88.30999755859375,89.57499694824219,88.2925033569336,89.23500061035156,4360296
2025-04-03 15:30:00+00:00,89.27999877929688,89.27999877929688,88.08000183105469,88.30999755859375,3395873
2025-04-03 16:30:00+00:00,88.27999877929688,89.33999633789062,88.2750015258789,89.2699966430664,1675425
2025-04-03 17:30:00+00:00,87.59500122070312,88.41999816894531,87.4749984741211,88.2699966430664,2476712
